,Y,T,X1,X2,X3,X4,X5
0,-4.815164404283679,0.0,0.21927440307557378,-0.7764880112771926,-0.7976198426026033,-0.2670264498762832,0.8245277264592958
1,30.79204572411356,1.0,-0.41866694291152806,1.214198338759443,1.3490768338929824,1.0156176033340516,1.4297646867063083
2,-15.686565975945356,1.0,-2.3907396911080854,-0.5514061395853205,-0.8674029507789813,-0.9791864809177769,-1.4395312757499072
3,13.813366217694345,0.0,-0.1052977591193078,0.4631588889932481,0.7089193966110379,0.3571861703759908,0.6953788584553442
4,24.47865074323056,0.0,1.6571158511574693,1.731729535604939,1.3302654121316966,1.0784104638319292,0.4327428754620994
5,-0.2086903252271434,0.0,0.8933680167155071,-1.0871444362252694,0.8766346559565087,0.06519220104543247,0.06365198590400091
6,-9.61613022695706,1.0,-1.4060515337310626,-0.8202044423452448,-0.6320229912028418,-0.5873458097492622,-0.30493151087368864
7,-4.388065203549364,1.0,0.12125153503594646,-0.7745486473606141,-0.2837526713142471,0.07937166214305712,0.059430388190771274
8,30.48965183656613,1.0,-0.47295795244144756,0.8920544781131585,1.2249085808500477,0.8795600394787109,1.6576598149945758
9,37.70723494989125,0.0,1.0927371685688807,0.6970764352668503,0.9422473357650729,0.44435230994469493,3.2690868598524117
10,23.443465934567797,1.0,-0.4723300966225725,0.7606909217960058,0.4794748140629575,0.24180636398570016,1.301981380986147
11,-13.996694003003624,1.0,-1.4117612784385,-1.2758647659952682,-0.24815813837302575,-0.8816655377314395,-0.9109028969366642
12,5.803010037078992,1.0,-0.33810178570476035,0.7947095205160083,0.3740792635379767,0.2287907959696371,-0.773629619079241
13,49.93532178662117,1.0,1.3505052273590674,2.637190455243308,1.4950919548097852,1.2912892036908683,2.1455048380326445
14,1.2186679380501548,0.0,0.07145106906164395,0.6769177313963496,-0.2041177847941572,-0.021055508169854357,-0.3098204691028154
15,6.475222183280456,1.0,0.029471660952107456,0.530489987159774,0.3861028995111053,0.14737461155623782,-0.7751559833913835
16,4.7376592852173145,1.0,0.632997116723713,-0.1992583241438887,-0.21795686918813212,0.3229902983509069,0.5347197340905757
17,25.37441946939454,0.0,0.6031727757089925,0.6894981912497329,2.181660305011424,0.8494882942391224,0.5424804035091625
18,-7.730476847437017,1.0,-0.6784403888962579,-1.444709788766073,-0.7264550005748653,-0.7716344396137016,0.366004246074871
19,-1.6905301703413995,0.0,-0.4267973465003357,-0.533493607113393,-0.165198825350575,0.17371638591525823,0.7942098696779436
20,4.271027240242084,0.0,-0.8222349988046499,0.5532547089428934,0.3618102452795536,0.24180315037678332,-0.02021461417480362
21,-20.50289006546243,0.0,0.27815419483120596,-1.0521276253712526,-0.565991834269078,-0.5255680063051859,-1.5557211549569456
22,12.589862011415827,0.0,0.5860256033591521,0.9407390849823144,-0.3529137706612889,0.15023624202813698,1.1128447739990117
23,14.780292609862187,0.0,0.587233343251339,0.7220340494159552,0.2512658450466584,0.5396132959173242,0.9163082169434781
24,-0.7243709882540043,0.0,0.30832983733670255,-0.38235133359560824,0.5114786684647751,0.05831705298666115,-0.16120358748186722
25,-22.422203076058363,1.0,-2.2948219152598925,-2.0274408848136445,-0.575055592909249,-1.166836579532931,-0.9059005786795448
26,-15.965230812107261,1.0,0.9855186788791155,-1.2130277741802318,-0.5049737621793159,-0.033650291005747915,-1.0366013743548554
27,-0.9779250455723068,0.0,-0.8055009155992973,-0.8395677273385483,0.2543128565120091,-0.3856394160692413,0.2668583229005298
28,3.3198440765438773,0.0,0.9133588217851709,0.40922371218446296,-0.14935213098152567,0.1632558089740071,0.07766451408350575
29,-2.8428299582665724,0.0,0.7439280955001166,0.39620907374467057,-0.09680797962544886,0.11964576662680552,-1.0246593340349806
30,7.888478118311166,1.0,-0.4045237129613571,0.5765005496943398,0.4283778931719557,0.25531077178859707,-0.4066158295159736
31,12.66853731341337,0.0,1.1042529855912013,0.7343324021238293,0.5758002387214183,0.546373045712518,-0.009321931296846319
32,-12.531019472801672,0.0,0.10534907709551825,-0.5887592069097619,-0.672824467809717,-0.3143508010151538,-0.5003591942535147
33,-6.971631357049526,0.0,0.955816856853195,0.505975170365,-0.2516290610995918,0.1505182891229433,-1.2993099715787138
34,0.2774449230629775,0.0,1.1618066845104196,-0.46917192811359015,0.34250740917282346,-0.16397963695880077,-0.24050605770857367
35,2.607482345427847,0.0,0.23769712634539075,0.013784803592916431,0.005486842706243003,-0.20619685906724405,0.05068829251661998
36,-8.921156044915287,0.0,-0.9544736742879716,-0.5068978940303168,-0.5755215513372385,-0.7704104301594595,-0.029523036951822478
37,1.9249870322263107,0.0,-0.4033007098053332,0.06943071936549357,-0.12898914051666413,0.12187972686180241,0.6399673274035026
